source,target,messageCount
1127,1137,7
1127,1169,4
1127,1189,2
1127,1203,5
1127,1227,3
1127,123,1
1127,1251,1
1127,1260,1
1127,1269,1
1127,1274,1
1127,1284,3
1127,1291,5
1127,1340,1
1127,1350,2
1127,1383,6
1127,142,1
1127,144,4
1127,152,4
1127,1573,1
1127,1585,2
1127,1603,4
1127,1665,1
1127,1724,5
1127,1737,1
1127,1749,1
1127,1771,5
1127,1794,1
1127,1796,2
1127,194,2
1127,2,1
1127,219,3
1127,265,1
1127,296,4
1127,298,2
1127,3,1
1127,318,4
1127,319,4
1127,32,5
1127,322,2
1127,36,6
1127,372,2
1127,405,2
1127,415,1
1127,449,3
1127,454,5
1127,456,2
1127,474,1
1127,536,9
1127,547,5
1127,639,1
1127,641,1
1127,654,2
1127,673,1
1127,69,1
1127,697,2
1127,713,3
1127,725,3
1127,802,1
1127,818,5
1127,840,2
1127,971,1
1127,997,4
1128,1034,3
1128,54,1
1129,105,1
1129,1323,1
1129,42,2
113,36,1
1130,103,1
1130,105,1
1130,1071,1
1130,1185,1
1130,1272,2
1130,1526,4
1130,1713,7
1130,1756,5
1130,19,7
1130,193,6
1130,214,2
1130,249,1
1130,34,7
1130,60,1
1130,615,1
1130,652,4
1130,667,1
1130,834,1
1131,105,1
1131,1087,3
1131,1093,1
1131,1113,3
1131,1187,1
1131,1539,3
1131,19,2
1131,191,1
1131,309,3
1131,440,6
1131,50,3
1131,704,3
1131,793,3
1131,950,1
1132,105,11
1132,1087,2
1132,1093,3
1132,1136,2
1132,1156,1
1132,1174,6
1132,1285,8
1132,1425,3
1132,1647,3
1132,1686,2
1132,19,3
1132,32,5
1132,325,2
1132,341,5
1132,431,3
1132,456,9
1132,67,1
1132,725,11
1132,847,8
1132,9,7
1132,950,5
1133,19,1
1134,105,2
1135,498,1
1136,1019,3
1136,1052,9
1136,1087,1
1136,1132,2
1136,1158,8
1136,1215,1
1136,1270,2
1136,1283,3
1136,1598,1
1136,1627,1
1136,181,1
1136,19,1
1136,233,10
1136,234,7
1136,249,15
1136,254,11
1136,29,3
1136,306,2
1136,309,1
1136,341,4
1136,342,1
1136,357,2
1136,376,3
1136,398,9
1136,41,7
1136,48,8
1136,50,4
1136,586,4
1136,626,1
1136,654,1
1136,719,4
1136,739,10
1136,762,1
1136,781,7
1136,950,1
1137,1033,3
1137,1127,7
1137,1340,1
1137,523,1
1137,546,1
1137,67,6
1137,762,1
1138,105,1
1138,1101,2
1138,12,8
1138,124,1
1138,1283,42
1138,1367,6
1138,1379,2
1138,1381,95
1138,1383,2
1138,1389,1
1138,1416,19
1138,249,12
1138,254,3
1138,296,5
1138,341,11
1138,53,7
1138,704,2
1138,810,2
1138,871,5
1138,939,2
1138,966,1
1138,995,1
1139,105,1
1139,199,1
1139,309,1
1139,42,1
1139,53,1
1139,72,1
1139,823,1
114,103,9
114,105,2
114,1189,2
114,124,5
114,1601,1
114,19,4
114,250,9
114,357,1
114,400,4
114,770,32
1140,281,1
1141,105,1
1141,704,1
1142,1043,2
1142,105,1
1142,1058,9
1142,1185,5
1142,1227,1
1142,1236,4
1142,1268,1
1142,1269,3
1142,1287,1
1142,1320,3
1142,1326,1
1142,1368,3
1142,1415,7
1142,1517,2
1142,1709,1
1142,176,5
1142,194,1
1142,249,7
1142,312,2
1142,357,2
1142,400,2
1142,41,1
1142,42,3
1142,47,1
1142,540,4
1142,733,6
1142,752,5
1142,797,2
1142,871,2
1142,963,1
1142,990,11
1143,105,1
1144,105,1
1144,590,1
1145,105,1
1145,1333,2
1146,105,1
1146,1050,2
1146,1110,1
1146,245,1
1146,861,1
1147,105,1
1148,105,2
1149,105,1
1149,523,1
115,101,1
115,335,1
115,631,1
115,652,1
1150,105,1
1151,105,1
1152,105,1
1153,105,1
1153,1103,2
1153,12,1
1153,1236,15
1153,128,25
1153,152,26
1153,475,2
1153,596,17
1154,1105,1
1154,3,2
1154,391,3
1154,713,1
1154,800,2
1154,881,1
1155,338,1
1156,105,1
1156,1132,1
1157,105,1
1157,1253,1
1157,1737,1
1158,1033,3
1158,1072,94
1158,1136,8
1158,1178,1
1158,1217,2
1158,1255,8
1158,1283,1
1158,1377,2
1158,1423,10
1158,1497,12
1158,1498,1
1158,152,5
1158,1565,1
1158,1585,2
1158,1594,2
1158,1665,3
1158,27,29
1158,297,15
1158,325,5
1158,375,2
1158,379,1
1158,437,3
1158,474,5
1158,498,3
1158,542,5
1158,638,2
1158,713,20
1158,840,1
1158,924,13
1158,967,2
1159,563,1
116,1365,1
116,44,2
1160,1113,1
1161,1113,2
1161,176,1
1161,257,1
1161,357,1
1161,42,1
1161,794,2
1161,95,1
1162,27,3
1162,288,5
1162,913,1
1163,1211,2
1163,372,1
1163,41,5
1163,475,1
1163,823,3
1164,323,1
1165,1598,2
1165,621,1
1165,713,6
1165,841,1
1165,938,1
1166,1034,2
1167,1050,1
1167,1195,2
1167,1237,3
1167,1280,2
1167,1283,2
1167,1424,2
1167,1540,8
1167,1847,1
1167,1848,1
1167,1853,1
1167,3,1
1167,32,2
1167,396,1
1167,429,7
1167,454,1
1167,475,3
1167,483,5
1167,504,2
1167,555,1
1167,576,3
1167,713,5
1167,809,22
1167,840,5
1167,843,7
1167,97,2
1168,105,3
1168,1231,3
1168,1253,2
1168,1283,2
1168,1298,4
1168,1331,1
1168,1444,1
1168,1540,2
1168,1598,2
1168,1624,184
1168,1750,5
1168,1792,5
1168,1883,1
1168,212,2
1168,291,1
1168,317,2
1168,337,8
1168,350,3
1168,520,5
1168,632,1
1168,683,2
1168,686,5
1168,697,1
1168,735,3
1168,859,1
1169,103,1
1169,1127,4
1169,1283,2
1169,1539,9
1169,325,2
1169,357,6
1169,400,2
1169,547,23
1169,728,1
1169,733,1
1169,9,2
117,103,1
117,44,2
1170,1097,1
1171,1642,1
1171,317,2
1171,594,2
1171,617,1
1171,966,2
1172,1173,2
1173,1018,2
1173,1172,2
1173,1185,1
1173,1253,1
1173,1281,8
1173,1323,1
1173,1338,2
1173,1573,5
1173,1616,12
1173,402,2
1173,555,2
1173,60,2
1173,626,2
1173,654,10
1173,731,2
1174,1132,6
1174,1434,2
1174,1598,3
1174,302,2
1174,502,3
1174,547,3
1174,6,1
1174,63,3
1174,679,10
1174,700,2
1175,1246,1
1175,1624,3
1175,299,6
1175,561,1
1175,638,1
1176,1598,2
1176,26,32
1176,30,3
1176,679,4
1176,856,6
1177,1648,3
1177,561,3
1178,1051,1
1178,1126,1
1178,1158,1
1178,1189,1
1178,1328,1
1178,1332,2
1178,1397,1
1178,1713,2
1178,194,6
1178,242,3
1178,257,16
1178,357,5
1178,42,2
1178,586,2
1178,615,1
1178,679,4
1178,687,1
1178,878,1
1179,1509,2
1179,1540,3
1179,596,7
118,100,1
118,1000,1
118,101,2
118,1070,4
118,1189,2
118,12,1
118,120,3
118,1379,1
118,193,13
118,194,3
118,222,1
118,296,1
118,302,1
118,32,3
118,357,1
118,523,1
118,586,1
118,616,1
118,779,2
118,817,2
118,847,1
118,943,2
1180,1031,1
1180,1183,1
1180,1267,1
1180,1393,5
1180,3,1
1180,475,1
1180,6,4
1180,600,1
1180,852,7
1181,103,3
1181,105,5
1181,1083,3
1181,1184,2
1181,1189,7
1181,1194,1
1181,1272,1
1181,131,4
1181,1520,1
1181,1545,2
1181,160,3
1181,1667,9
1181,1713,5
1181,19,9
1181,214,1
1181,219,2
1181,249,5
1181,254,3
1181,296,1
1181,317,2
1181,325,3
1181,341,5
1181,357,4
1181,469,7
1181,492,5
1181,569,5
1181,615,3
1181,620,13
1181,654,1
1181,704,5
1181,779,12
1181,9,15
1182,1113,2
1182,309,6
1182,357,1
1182,41,1
1182,523,1
1182,609,2
1183,1087,1
1183,1180,1
1183,1187,1
1183,1190,1
1183,1225,4
1183,1230,1
1183,1283,1
1183,1349,4
1183,1354,3
1183,1355,2
1183,1356,3
1183,1360,1
1183,1361,2
1183,1440,3
1183,1482,1
1183,1703,1
1183,1727,2
1183,1783,2
1183,199,1
1183,234,4
1183,236,1
1183,257,2
1183,288,6
1183,297,1
1183,3,1
1183,307,4
1183,32,5
1183,353,2
1183,376,2
1183,42,22
1183,704,3
1183,824,1
1183,9,11
1183,991,1
1184,1036,2
1184,1044,1
1184,1052,2
1184,1181,2
1184,1189,1
1184,1406,2
1184,1472,4
1184,1508,6
1184,1522,5
1184,1539,1
1184,1550,1
1184,250,1
1184,254,14
1184,296,3
1184,317,8
1184,32,2
1184,357,1
1184,367,7
1184,372,2
1184,442,5
1184,479,34
1184,48,6
1184,60,7
1184,605,8
1184,644,8
1184,67,1
1184,711,14
1184,719,1
1184,810,1
1184,9,1
1185,1002,1
1185,1012,1
1185,1019,1
1185,1077,2
1185,1130,1
1185,1142,5
1185,1173,1
1185,1220,1
1185,1226,2
1185,1227,2
1185,1236,3
1185,1312,4
1185,1329,1
1185,1350,24
1185,1372,1
1185,1383,3
1185,1402,2
1185,1403,2
1185,1406,6
1185,1417,1
1185,144,7
1185,1444,1
1185,152,1
1185,1587,1
1185,194,3
1185,199,3
1185,277,9
1185,3,2
1185,302,3
1185,308,1
1185,314,2
1185,375,2
1185,377,2
1185,388,1
1185,408,1
1185,41,2
1185,454,4
1185,463,4
1185,495,4
1185,52,2
1185,528,1
1185,536,1
1185,545,1
1185,555,1
1185,583,1
1185,587,2
1185,588,2
1185,590,2
1185,598,1
1185,605,2
1185,607,1
1185,615,1
1185,627,2
1185,638,1
1185,676,2
1185,681,1
1185,687,3
1185,701,4
1185,713,5
1185,721,1
1185,743,1
1185,792,1
1185,823,20
1185,840,6
1185,898,1
1185,899,2
1185,9,1
1186,1032,4
1186,1056,6
1186,1213,2
1186,1358,1
1186,1816,1
1186,277,10
1186,309,2
1186,638,4
1186,713,2
1186,783,4
1186,840,8
1187,1060,4
1187,1087,4
1187,1131,1
1187,1183,1
1187,1189,1
1187,1230,1
1187,1283,1
1187,1284,2
1187,1598,1
1187,191,1
1187,3,1
1187,302,4
1187,353,3
1187,474,1
1187,555,1
1187,596,1
1187,793,1
1187,831,9
1188,1033,3
1188,1114,2
1188,12,2
1188,1539,1
1188,9,1
1189,1015,3
1189,1021,1
1189,1034,5
1189,105,1
1189,1068,2
1189,1072,3
1189,1097,3
1189,1103,7
1189,1127,2
1189,114,2
1189,1178,1
1189,118,2
1189,1181,7
1189,1184,1
1189,1187,1
1189,1191,1
1189,1196,1
1189,1217,15
1189,1236,1
1189,1238,1
1189,1244,3
1189,1255,5
1189,1260,1
1189,1261,1
1189,128,4
1189,1280,12
1189,1282,8
1189,1291,1
1189,1338,5
1189,1370,8
1189,1402,3
1189,1407,4
1189,1417,2
1189,1444,10
1189,1481,1
1189,1489,2
1189,1520,2
1189,1554,2
1189,1560,1
1189,1647,6
1189,1665,9
1189,1688,2
1189,204,10
1189,220,1
1189,238,1
1189,277,1
1189,297,4
1189,3,2
1189,305,1
1189,319,1
1189,322,3
1189,346,7
1189,372,11
1189,375,3
1189,389,2
1189,393,1
1189,429,5
1189,437,2
1189,44,1
1189,454,4
1189,473,6
1189,475,11
1189,482,32
1189,483,12
1189,494,1
1189,502,31
1189,523,4
1189,536,10
1189,543,3
1189,546,15
1189,569,3
1189,576,10
1189,595,15
1189,598,7
1189,600,1
1189,620,1
1189,626,33
1189,638,2
1189,683,3
1189,689,1
1189,713,6
1189,714,4
1189,768,17
1189,8,4
1189,80,5
1189,815,1
1189,822,12
1189,823,2
1189,835,45
1189,840,4
1189,843,1
1189,864,1
1189,878,13
1189,882,1
1189,899,2
1189,938,3
1189,969,4
1189,97,1
1189,975,2
119,120,5
119,144,1
119,145,3
119,168,2
119,212,2
119,302,5
119,321,2
119,36,5
119,447,7
119,538,1
119,58,1
119,596,5
119,617,7
119,69,2
1190,1034,9
1190,1062,1
1190,1111,7
1190,1183,1
1190,1281,1
1190,1285,19
1190,1287,2
1190,1349,1
1190,1352,2
1190,1406,1
1190,144,1
1190,1488,3
1190,1568,2
1190,1580,1
1190,1582,1
1190,1585,3
1190,1598,1
1190,1723,2
1190,254,7
1190,281,5
1190,288,4
1190,3,1
1190,306,1
1190,32,2
1190,357,1
1190,378,2
1190,393,25
1190,394,31
1190,42,2
1190,429,1
1190,431,5
1190,50,8
1190,551,2
1190,615,8
1190,62,5
1190,644,2
1190,708,1
1190,738,5
1190,792,2
1190,9,12
1190,95,1
1191,1189,1
1191,1373,1
1191,42,1
1191,9,1
1192,1530,1
1192,3,1
1193,288,1
1193,626,1
1194,1014,2
1194,1181,1
1195,103,9
1195,1167,2
1195,1283,1
1195,1598,2
1195,1713,3
1195,704,1
1195,843,4
1196,1189,1
1196,1539,1
1196,155,6
1196,3,1
1196,32,4
1196,357,1
1196,669,2
1196,704,1
1196,770,5
1196,834,15
1196,9,26
1197,9,1
1198,1230,1
1198,127,2
1198,1746,1
1198,41,1
1198,898,2
1198,9,2
1199,1003,2
1199,1006,1
1199,1021,3
1199,1049,1
1199,1204,1
1199,817,2
1199,831,3
12,101,13
12,103,2
12,1039,3
12,1042,3
12,1068,5
12,1080,1
12,109,1
12,1102,1
12,1106,1
12,1118,89
12,1121,1
12,1138,8
12,1153,1
12,118,1
12,1188,2
12,1214,3
12,1246,1
12,1252,1
12,1255,15
12,128,2
12,1281,11
12,1284,2
12,1286,2
12,1297,5
12,13,1
12,1312,164
12,1313,33
12,1338,2
12,1343,34
12,1344,5
12,1379,5
12,1387,31
12,140,6
12,1402,12
12,1406,3
12,142,9
12,1420,1
12,143,10
12,1433,8
12,144,20
12,1440,5
12,148,2
12,1485,1
12,1493,2
12,1520,4
12,1545,2
12,1577,5
12,1624,15
12,1639,2
12,1644,15
12,168,3
12,173,1
12,175,35
12,176,1
12,1763,5
12,1808,9
12,1831,5
12,260,1
12,27,9
12,282,24
12,288,15
12,297,1
12,300,2
12,302,1
12,308,11
12,316,1
12,319,5
12,32,19
12,343,19
12,355,1
12,358,6
12,360,2
12,366,4
12,389,19
12,391,4
12,392,11
12,398,9
12,402,9
12,409,5
12,415,6
12,439,1
12,475,1
12,479,1
12,480,2
12,502,1
12,513,1
12,527,22
12,536,7
12,543,2
12,547,1
12,569,81
12,586,4
12,588,1
12,593,3
12,598,8
12,599,25
12,603,3
12,605,12
12,609,1
12,617,11
12,634,2
12,638,1
12,658,5
12,66,2
12,67,2
12,679,1
12,681,4
12,689,2
12,697,1
12,711,44
12,713,2
12,719,2
12,73,3
12,753,1
12,757,4
12,758,4
12,766,3
12,784,1
12,8,19
12,80,3
12,81,1
12,814,3
12,817,3
12,823,15
12,825,1
12,830,2
12,834,2
12,840,1
12,857,1
12,868,27
12,9,5
12,90,1
12,926,9
12,938,5
12,96,1
12,969,6
12,974,1
12,984,1
12,986,2
12,991,2
12,997,12
12,998,1
120,118,3
120,119,5
120,176,1
120,19,2
120,222,4
120,321,1
120,357,1
120,41,2
120,488,2
120,51,1
120,75,4
120,9,1
1200,144,1
1201,402,2
1202,53,3
1202,964,2
1203,1127,5
1204,1199,1
1204,962,1
1205,869,1
1206,1093,2
1206,1539,1
1206,67,1
1206,676,1
1206,9,3
1207,1080,2
1207,1113,1
1207,19,2
1207,797,2
1208,1283,1
1208,163,2
1208,3,1
1208,357,1
1208,415,1
1208,474,1
1208,652,1
1208,733,1
1208,741,1
1208,984,1
1209,1033,4
1209,249,1
1209,372,3
1209,704,24
121,108,1
121,1283,1
121,144,4
121,191,2
121,194,3
121,228,3
121,495,2
121,701,1
121,801,1
121,9,1
1210,1280,1
1210,582,1
1211,1033,6
1211,1163,2
1211,1377,3
1211,1437,1
1211,1539,1
1211,254,9
1211,32,6
1211,325,5
1211,620,1
1211,823,2
1211,84,2
1211,871,4
1212,582,1
1213,1026,1
1213,1032,4
1213,1186,2
1213,1281,6
1213,1284,2
1213,1402,1
1213,1406,1
1213,277,3
1213,306,2
1213,362,1
1213,389,2
1213,479,1
1213,495,8
1213,502,3
1213,615,3
1213,783,2
1213,809,1
1214,1113,19
1214,12,3
1214,1236,8
1214,1239,1
1214,1543,1
1214,180,1
1214,249,1
1214,257,1
1214,372,5
1214,475,1
1214,502,2
1214,68,7
1214,704,4
1214,714,3
1214,933,12
1215,102,2
1215,103,5
1215,105,1
1215,1083,4
1215,1100,6
1215,1136,1
1215,1281,3
1215,1283,1
1215,1287,1
1215,1317,7
1215,1350,1
1215,1472,1
1215,1543,1
1215,1598,1
1215,1713,2
1215,1899,1
1215,193,3
1215,194,1
1215,254,12
1215,278,6
1215,303,7
1215,398,9
1215,41,2
1215,42,1
1215,431,10
1215,440,2
1215,498,3
1215,713,2
1215,793,2
1215,817,1
1215,949,1
1216,103,1
1216,1064,2
1216,1113,4
1216,214,1
1216,254,3
1216,342,1
1216,542,4
1216,560,1
1216,598,5
1216,644,1
1216,67,1
1216,770,1
1217,1018,3
1217,103,3
1217,1158,2
1217,1189,15
1217,1236,1
1217,1285,3
1217,1344,3
1217,1841,1
1217,1899,1
1217,209,1
1217,242,5
1217,249,1
1217,32,3
1217,322,6
1217,357,1
1217,41,1
1217,469,1
1217,473,2
1217,482,7
1217,503,1
1217,51,1
1217,67,1
1217,704,1
1217,725,9
1217,768,1
1217,770,1
1217,871,1
1218,1249,1
1218,881,2
1219,1241,4
1219,1256,1
1219,1404,2
1219,1413,10
1219,706,6
122,26,1
122,523,1
122,6,2
122,787,3
122,856,1
1220,1185,1
1220,27,3
1221,19,1
1222,823,1
1223,1269,3
1223,72,3
1223,871,1
1224,1236,4
1224,1321,2
1224,1406,5
1224,204,1
1224,260,1
1224,277,1
1224,42,7
1224,483,5
1224,536,9
1224,62,10
1224,793,1
1225,1183,4
1225,1393,3
1226,1185,2
1226,1487,1
1226,42,1
1226,540,2
1227,1018,3
1227,1039,5
1227,1117,5
1227,1127,3
1227,1142,1
1227,1185,2
1227,1236,4
1227,1237,2
1227,1238,4
1227,1253,2
1227,1281,2
1227,1283,1
1227,1598,3
1227,204,4
1227,32,2
1227,326,1
1227,333,2
1227,50,4
1227,72,8
1228,306,3
1228,537,5
1229,42,1
123,1,2
123,1127,1
123,1269,1
123,204,1
123,400,1
1230,1183,1
1230,1187,1
1230,1198,1
1230,793,1
1231,103,15
1231,1118,4
1231,1168,3
1231,1252,5
1231,1254,1
1231,1255,8
1231,1281,2
1231,1283,1
1231,1286,5
1231,1339,21
1231,1359,3
1231,1556,1
1231,1601,19
1231,1605,1
1231,1667,23
1231,1713,21
1231,1738,2
1231,174,1
1231,1750,3
1231,1783,18
1231,1786,1
1231,234,2
1231,249,3
1231,3,1
1231,32,4
1231,367,2
1231,415,1
1231,431,3
1231,552,2
1231,557,13
1231,67,4
1231,704,36
1231,733,34
1231,963,1
1231,984,15
1232,1269,1
1232,32,1
1233,1299,1
1233,337,1
1233,502,3
1233,588,1
1234,124,2
1234,1254,7
1234,1339,5
1234,1713,1
1234,199,5
1234,227,3
1234,254,6
1234,32,18
1234,615,1
1234,644,2
1234,704,1
1234,834,6
1235,1068,5
1235,1393,1
1235,1402,3
1235,1468,4
1235,323,1
1235,52,7
1235,576,1
1235,638,2
1235,843,2
1236,1005,3
1236,1006,1
1236,1018,3
1236,1026,2
1236,103,4
1236,1043,5
1236,1050,1
1236,1118,4
1236,1142,4
1236,1153,15
1236,1185,3
1236,1189,1
1236,1214,8
1236,1217,1
1236,1224,4
1236,1227,4
1236,1237,33
1236,1259,2
1236,1274,1
1236,1287,3
1236,1302,1
1236,1326,1
1236,1329,1
1236,1340,23
1236,1372,1
1236,1374,1
1236,1379,5
1236,1413,3
1236,152,1
1236,176,19
1236,209,1
1236,249,1
1236,252,19
1236,277,2
1236,282,1
1236,296,5
1236,308,1
1236,327,1
1236,337,2
1236,339,6
1236,368,6
1236,372,8
1236,392,3
1236,394,1
1236,41,10
1236,437,1
1236,440,1
1236,454,7
1236,479,11
1236,481,3
1236,487,4
1236,498,2
1236,532,6
1236,536,2
1236,544,13
1236,549,3
1236,555,5
1236,615,17
1236,626,2
1236,638,12
1236,640,2
1236,645,2
1236,67,1
1236,704,1
1236,706,21
1236,714,1
1236,719,6
1236,726,6
1236,738,1
1236,769,1
1236,793,5
1236,822,9
1236,824,4
1236,85,1
1236,912,1
1236,914,1
1236,944,4
1236,969,2
1236,984,7
1236,990,2
1237,1029,4
1237,1167,3
1237,1227,2
1237,1236,33
1237,1724,3
1237,199,4
1237,3,2
1237,323,22
1237,398,2
1237,52,2
1237,673,1
1237,687,1
1237,843,46
1237,871,3
1237,91,2
1238,103,3
1238,1052,5
1238,1189,1
1238,1227,4
1238,1272,2
1238,1472,2
1238,249,5
1238,302,2
1238,32,3
1238,8,2
1238,95,4
1239,1214,1
1239,204,2
1239,67,1
1239,886,1
1239,990,1
124,101,1
124,109,4
124,1138,1
124,114,5
124,1234,2
124,1255,11
124,135,6
124,140,6
124,1402,9
124,1565,2
124,1622,1
124,1644,4
124,219,1
124,266,1
124,277,1
124,318,6
124,323,19
124,36,1
124,396,13
124,447,7
124,449,3
124,452,1
124,463,1
124,474,5
124,551,6
124,583,1
124,598,9
124,6,8
124,605,7
124,61,1
124,617,9
124,69,2
124,70,1
124,711,5
124,712,5
124,713,9
124,72,2
124,8,1
124,802,1
124,85,3
124,96,1
124,97,6
124,986,1
1240,536,3
1240,809,9
1240,836,1
1241,1219,4
1241,277,3
1241,615,7
1241,706,3
1241,713,6
1241,800,1
1241,840,5
1242,343,2
1243,1059,1
1243,325,4
1244,103,1
1244,1042,1
1244,1189,3
1244,1272,1
1244,1275,2
1244,1280,1
1244,1283,1
1244,1287,2
1244,131,2
1244,1317,5
1244,1713,1
1244,199,1
1244,234,2
1244,249,8
1244,254,1
1244,296,2
1244,338,6
1244,342,1
1244,357,1
1244,372,1
1244,415,1
1244,440,1
1244,53,1
1244,615,1
1244,620,2
1244,644,3
1244,704,1
1244,733,1
1244,781,1
1244,83,1
1245,835,2
1246,105,2
1246,1175,1
1246,12,1
1246,1272,1
1246,1281,2
1246,1283,2
1246,1310,4
1246,1332,7
1246,1386,3
1246,1400,5
1246,1542,32
1246,1556,2
1246,1598,1
1246,1601,4
1246,1713,2
1246,1750,2
1246,1783,3
1246,19,6
1246,224,7
1246,228,6
1246,249,2
1246,372,2
1246,415,1
1246,456,3
1246,525,10
1246,547,22
1246,605,1
1246,645,1
1246,652,1
1246,704,1
1246,719,5
1246,801,7
1246,834,6
1246,95,21
1246,963,13
1246,99,5
1247,254,1
1247,442,2
1247,704,3
1248,1100,3
1248,1279,2
1248,1281,2
1248,131,4
1248,1323,1
1248,1576,1
1248,1676,1
1248,194,1
1248,234,5
1248,278,5
1248,29,2
1248,325,2
1248,346,2
1248,357,1
1248,367,6
1248,41,1
1248,48,2
1248,50,5
1248,560,1
1248,60,2
1248,654,4
1248,679,1
1248,704,2
1248,768,2
1248,770,1
1248,80,1
1248,817,5
1248,919,2
1248,966,4
1249,1218,1
1249,1836,1
1249,3,1
1249,881,5
125,126,1
125,131,5
125,1796,3
125,194,1
125,32,1
1250,402,1
1251,1127,1
1251,644,2
1251,654,1
1251,719,1
1251,95,1
1252,12,1
1252,1231,5
1252,1402,1
1252,1565,2
1252,1598,1
1252,1616,19
1252,787,4
1253,1013,18
1253,1034,1
1253,1157,1
1253,1168,2
1253,1173,1
1253,1227,2
1253,1272,4
1253,1281,2
1253,1284,2
1253,1287,6
1253,1343,4
1253,1365,2
1253,1408,4
1253,1461,2
1253,1624,1
1253,1685,2
1253,1688,1
1253,1744,3
1253,1765,5
1253,1773,5
1253,272,4
1253,357,13
1253,41,1
1253,468,1
1253,492,1
1253,50,5
1253,539,1
1253,549,1
1253,586,5
1253,605,2
1253,640,6
1253,644,9
1253,654,1
1253,673,6
1253,674,5
1253,700,1
1253,72,18
1253,768,10
1253,781,3
1253,812,2
1253,85,1
1253,984,1
1254,1231,1
1254,1234,7
1255,103,1
1255,1042,10
1255,105,3
1255,1071,1
1255,1113,22
1255,1158,8
1255,1189,5
1255,12,15
1255,1231,8
1255,124,11
1255,131,1
1255,1332,13
1255,1334,2
1255,1335,2
1255,1339,34
1255,1342,7
1255,1349,9
1255,1359,5
1255,1403,6
1255,1522,8
1255,1539,3
1255,1543,3
1255,1568,4
1255,161,2
1255,1653,3
1255,1673,2
1255,1694,2
1255,1737,3
1255,1756,7
1255,1780,1
1255,1786,3
1255,199,3
1255,209,4
1255,234,10
1255,249,7
1255,250,2
1255,285,6
1255,32,12
1255,327,1
1255,341,31
1255,342,1
1255,356,2
1255,361,1
1255,400,4
1255,41,15
1255,42,17
1255,423,6
1255,431,7
1255,447,2
1255,462,22
1255,509,8
1255,546,2
1255,67,5
1255,704,2
1255,714,6
1255,733,3
1255,741,6
1255,770,2
1255,847,2
1255,878,39
1255,9,12
1255,95,1
1255,970,7
1255,980,2
1255,984,3
1256,103,3
1256,1219,1
1256,1680,2
1256,615,3
1256,706,5
1256,740,2
1256,800,10
1257,704,1
1258,10,4
1259,1236,2
126,125,1
126,399,1
126,765,1
126,99,1
1260,1006,1
1260,1042,53
1260,1052,1
1260,1127,1
1260,1189,1
1260,1272,1
1260,1283,2
1260,142,3
1260,1543,1
1260,174,1
1260,19,9
1260,249,10
1260,254,11
1260,276,1
1260,317,1
1260,32,20
1260,321,1
1260,325,1
1260,357,1
1260,398,8
1260,415,1
1260,470,1
1260,505,1
1260,547,3
1260,557,4
1260,645,3
1260,67,3
1260,719,23
1260,725,47
1260,733,1
1260,770,1
1260,810,1
1260,87,2
1260,871,1
1260,95,1
1261,1189,1
1261,189,1
1261,582,1
1261,725,2
1261,9,2
1262,128,1
1262,1417,2
1262,1598,1
1262,3,1
1262,42,1
1262,598,3
1262,635,1
1262,644,1
1262,809,3
1263,713,2
1264,1283,3
1264,245,8
1264,699,2
1265,1598,6
1265,9,6
1265,928,2
1265,938,3
1265,986,1
1266,42,1
1267,1180,1
1267,128,9
1267,323,12
1268,1142,1
1268,1269,2
1268,1313,2
1268,1326,3
1268,1406,1
1268,342,9
1268,372,2
1268,644,1
1268,797,1
1268,823,5
1268,843,1
1269,101,1
1269,1039,1
1269,1053,1
1269,1091,1
1269,1092,1
1269,1127,1
1269,1142,3
1269,1223,3
1269,123,1
1269,1232,1
1269,1268,2
1269,1301,1
1269,1316,1
1269,1372,1
1269,1375,7
1269,1402,4
1269,1452,1
1269,1456,1
1269,1457,1
1269,1458,1
1269,1459,2
1269,1460,1
1269,1502,1
1269,1647,1
1269,166,1
1269,204,28
1269,316,1
1269,36,3
1269,371,1
1269,380,1
1269,389,1
1269,437,1
1269,454,4
1269,457,1
1269,52,6
1269,523,4
1269,530,1
1269,544,7
1269,626,4
1269,635,1
1269,69,1
1269,764,1
1269,797,2
1269,8,1
1269,818,2
1269,86,1
1269,887,1
1269,932,10
1269,96,1
1269,987,1
127,1021,1
127,103,1
127,1050,1
127,1072,1
127,1097,3
127,1198,2
127,1312,3
127,1338,1
127,1724,5
127,233,2
127,260,4
127,313,2
127,36,1
127,392,4
127,44,1
127,475,2
127,483,1
127,495,4
127,561,1
127,63,16
127,697,2
127,707,1
127,713,1
127,809,3
127,9,4
1270,1087,1
1270,1097,3
1270,1136,2
1270,1283,2
1270,194,3
1270,3,1
1270,42,1
1270,537,3
1270,686,5
1270,710,4
1270,831,6
1270,832,2
1271,1,12
1271,1329,9
1271,281,2
1271,44,1
1271,477,6
1271,63,3
1271,753,4
1272,1130,2
1272,1181,1
1272,1238,2
1272,1244,1
1272,1246,1
1272,1253,4
1272,1260,1
1272,1280,2
1272,1281,3
1272,1346,1
1272,1402,3
1272,1403,3
1272,265,1
1272,302,1
1272,441,1
1272,53,1
1272,626,2
1272,697,1
1272,768,4
1272,862,1
1272,887,1
1272,983,5
1273,1274,2
1273,1285,1
1273,475,2
1273,544,1
1274,1127,1
1274,1236,1
1274,1273,2
1274,1281,17
1274,1358,2
